type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_110K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_110K.txt,0.133274,20204,1236.073126
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_115K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_115K.txt,0.139822,20207,1298.508623
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_120K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_120K.txt,0.148278,20172,1341.745286
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_125K.txt,0.149646,20152,1412.162444
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_130K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_130K.txt,0.162352,20214,1463.72342
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_135K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_135K.txt,0.16276,10776,777.698798
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_140K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_140K.txt,0.169143,10714,796.794048
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_145K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_145K.txt,0.180843,10695,825.045616
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_150K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_150K.txt,0.179164,10691,854.783442
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_155K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_155K.txt,0.185765,10689,887.454261
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_160K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_160K.txt,0.201286,10757,917.089189
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_165K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_165K.txt,0.197495,10711,947.56144
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_170K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_170K.txt,0.204592,10725,971.578717
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_175K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_175K.txt,0.211858,10762,1007.318305
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_180K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_180K.txt,0.218532,10789,1033.977554
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_185K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_185K.txt,0.231091,10758,1066.162734
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_190K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_190K.txt,0.226823,10744,1097.92761
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_195K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_195K.txt,0.233342,10750,1116.196327
cmine,0.035,0.5,0.4,./../dataset/cabs120k08/cabs120k08_200K.txt,././outputs/cabs120k08/cabs120k08_0.035_0.5_0.4_cabs120k08_final_200K.txt,0.238023,10740,1163.592302
