type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.055,0.3,0.2,./../dataset/T10I4D100K/synthetic_55K.txt,././outputs/T10I4D100K_0.055_0.3_0.2_synthetic_new_55K.txt,0.1284041405,50,2.0411310196
cmine,0.055,0.3,0.2,./../dataset/T10I4D100K/synthetic_60K.txt,././outputs/T10I4D100K_0.055_0.3_0.2_synthetic_new_60K.txt,0.1454651356,50,2.3616991043
cmine,0.055,0.3,0.2,./../dataset/T10I4D100K/synthetic_65K.txt,././outputs/T10I4D100K_0.055_0.3_0.2_synthetic_new_65K.txt,0.150249958,50,2.4314961433
cmine,0.055,0.3,0.2,./../dataset/T10I4D100K/synthetic_70K.txt,././outputs/T10I4D100K_0.055_0.3_0.2_synthetic_new_70K.txt,0.1664381027,50,2.595510006
cmine,0.055,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.055_0.3_0.2_synthetic_new_75K.txt,0.1734659672,50,2.7838718891
cmine,0.055,0.3,0.2,./../dataset/T10I4D100K/synthetic_80K.txt,././outputs/T10I4D100K_0.055_0.3_0.2_synthetic_new_80K.txt,0.1842880249,50,2.9757900238
cmine,0.055,0.3,0.2,./../dataset/T10I4D100K/synthetic_85K.txt,././outputs/T10I4D100K_0.055_0.3_0.2_synthetic_new_85K.txt,0.19658494,50,3.1532249451
cmine,0.055,0.3,0.2,./../dataset/T10I4D100K/synthetic_90K.txt,././outputs/T10I4D100K_0.055_0.3_0.2_synthetic_new_90K.txt,0.2095541954,50,3.4020440579
cmine,0.055,0.3,0.2,./../dataset/T10I4D100K/synthetic_95K.txt,././outputs/T10I4D100K_0.055_0.3_0.2_synthetic_new_95K.txt,0.2190811634,50,3.5169141293
cmine,0.055,0.3,0.2,./../dataset/T10I4D100K/synthetic_100K.txt,././outputs/T10I4D100K_0.055_0.3_0.2_synthetic_new_100K.txt,0.23528409,50,3.7118752003
cmine,0.0575,0.3,0.05,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0575_0.3_0.05_synthetic_75K.txt,0.1789200306,15,0.8790159225
cmine,0.0575,0.3,0.1,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0575_0.3_0.1_synthetic_75K.txt,0.1800229549,34,1.8895509243
cmine,0.0575,0.3,0.15,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0575_0.3_0.15_synthetic_75K.txt,0.1732242107,41,2.3520591259
cmine,0.0575,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0575_0.3_0.2_synthetic_75K.txt,0.1725871563,50,2.822343111
cmine,0.0575,0.3,0.25,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0575_0.3_0.25_synthetic_75K.txt,0.1804249287,57,3.3353450298
cmine,0.0575,0.3,0.3,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0575_0.3_0.3_synthetic_75K.txt,0.173609972,57,3.3365519047
cmine,0.0575,0.3,0.2,./../dataset/T10I4D100K/synthetic_50K.txt,././outputs/T10I4D100K_0.0575_0.3_0.2_synthetic_new_50K.txt,0.1165869236,23,0.9868540764
cmine,0.0575,0.3,0.2,./../dataset/T10I4D100K/synthetic_55K.txt,././outputs/T10I4D100K_0.0575_0.3_0.2_synthetic_new_55K.txt,0.1294100285,50,2.0458450317
cmine,0.0575,0.3,0.2,./../dataset/T10I4D100K/synthetic_60K.txt,././outputs/T10I4D100K_0.0575_0.3_0.2_synthetic_new_60K.txt,0.1393971443,23,1.1827719212
cmine,0.0575,0.3,0.2,./../dataset/T10I4D100K/synthetic_65K.txt,././outputs/T10I4D100K_0.0575_0.3_0.2_synthetic_new_65K.txt,0.1499199867,50,2.4230179787
cmine,0.0575,0.3,0.2,./../dataset/T10I4D100K/synthetic_70K.txt,././outputs/T10I4D100K_0.0575_0.3_0.2_synthetic_new_70K.txt,0.1625010967,23,1.3806831837
cmine,0.0575,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0575_0.3_0.2_synthetic_new_75K.txt,0.174685955,50,2.7819299698
cmine,0.0575,0.3,0.2,./../dataset/T10I4D100K/synthetic_80K.txt,././outputs/T10I4D100K_0.0575_0.3_0.2_synthetic_new_80K.txt,0.1849081516,50,3.0236752033
cmine,0.0575,0.3,0.2,./../dataset/T10I4D100K/synthetic_85K.txt,././outputs/T10I4D100K_0.0575_0.3_0.2_synthetic_new_85K.txt,0.1979849339,50,3.2090628147
cmine,0.0575,0.3,0.2,./../dataset/T10I4D100K/synthetic_90K.txt,././outputs/T10I4D100K_0.0575_0.3_0.2_synthetic_new_90K.txt,0.2131640911,50,3.3875021935
cmine,0.0575,0.3,0.2,./../dataset/T10I4D100K/synthetic_95K.txt,././outputs/T10I4D100K_0.0575_0.3_0.2_synthetic_new_95K.txt,0.2244069576,50,3.5405359268
cmine,0.0575,0.3,0.2,./../dataset/T10I4D100K/synthetic_100K.txt,././outputs/T10I4D100K_0.0575_0.3_0.2_synthetic_new_100K.txt,0.2293350697,50,3.7280900478
cmine,0.06,0.3,0.05,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.06_0.3_0.05_synthetic_75K.txt,0.1729538441,6,0.4760239124
cmine,0.06,0.3,0.1,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.06_0.3_0.1_synthetic_75K.txt,0.1728770733,8,0.7212309837
cmine,0.06,0.3,0.15,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.06_0.3_0.15_synthetic_75K.txt,0.1734979153,8,0.7249751091
cmine,0.06,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.06_0.3_0.2_synthetic_75K.txt,0.1729319096,10,0.8162369728
cmine,0.06,0.3,0.25,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.06_0.3_0.25_synthetic_75K.txt,0.1766960621,11,0.9537689686
cmine,0.06,0.3,0.3,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.06_0.3_0.3_synthetic_75K.txt,0.1725709438,11,0.9468119144
cmine,0.06,0.3,0.2,./../dataset/T10I4D100K/synthetic_50K.txt,././outputs/T10I4D100K_0.06_0.3_0.2_synthetic_new_50K.txt,0.1187729836,10,0.5516819954
cmine,0.06,0.3,0.2,./../dataset/T10I4D100K/synthetic_55K.txt,././outputs/T10I4D100K_0.06_0.3_0.2_synthetic_new_55K.txt,0.1276221275,10,0.598484993
cmine,0.06,0.3,0.2,./../dataset/T10I4D100K/synthetic_60K.txt,././outputs/T10I4D100K_0.06_0.3_0.2_synthetic_new_60K.txt,0.1395158768,10,0.6522378922
cmine,0.06,0.3,0.2,./../dataset/T10I4D100K/synthetic_65K.txt,././outputs/T10I4D100K_0.06_0.3_0.2_synthetic_new_65K.txt,0.1503658295,10,0.7070178986
cmine,0.06,0.3,0.2,./../dataset/T10I4D100K/synthetic_70K.txt,././outputs/T10I4D100K_0.06_0.3_0.2_synthetic_new_70K.txt,0.1615068913,10,0.7596189976
cmine,0.06,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.06_0.3_0.2_synthetic_new_75K.txt,0.1736009121,10,0.81614995
cmine,0.06,0.3,0.2,./../dataset/T10I4D100K/synthetic_80K.txt,././outputs/T10I4D100K_0.06_0.3_0.2_synthetic_new_80K.txt,0.1868450642,10,0.8710050583
cmine,0.06,0.3,0.2,./../dataset/T10I4D100K/synthetic_85K.txt,././outputs/T10I4D100K_0.06_0.3_0.2_synthetic_new_85K.txt,0.1985108852,10,0.9445440769
cmine,0.06,0.3,0.2,./../dataset/T10I4D100K/synthetic_90K.txt,././outputs/T10I4D100K_0.06_0.3_0.2_synthetic_new_90K.txt,0.2092700005,10,0.9856538773
cmine,0.06,0.3,0.2,./../dataset/T10I4D100K/synthetic_95K.txt,././outputs/T10I4D100K_0.06_0.3_0.2_synthetic_new_95K.txt,0.2181711197,10,1.0503299236
cmine,0.06,0.3,0.2,./../dataset/T10I4D100K/synthetic_100K.txt,././outputs/T10I4D100K_0.06_0.3_0.2_synthetic_new_100K.txt,0.2347891331,10,1.0918581486
cmine,0.0625,0.3,0.05,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0625_0.3_0.05_synthetic_75K.txt,0.1730530262,6,0.4840421677
cmine,0.0625,0.3,0.1,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0625_0.3_0.1_synthetic_75K.txt,0.1747128963,8,0.7232978344
cmine,0.0625,0.3,0.15,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0625_0.3_0.15_synthetic_75K.txt,0.1732051373,8,0.7204260826
cmine,0.0625,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0625_0.3_0.2_synthetic_75K.txt,0.1730628014,10,0.8160569668
cmine,0.0625,0.3,0.25,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0625_0.3_0.25_synthetic_75K.txt,0.1729619503,11,0.9517939091
cmine,0.0625,0.3,0.3,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0625_0.3_0.3_synthetic_75K.txt,0.1779408455,11,0.961414814
cmine,0.0625,0.3,0.2,./../dataset/T10I4D100K/synthetic_50K.txt,././outputs/T10I4D100K_0.0625_0.3_0.2_synthetic_new_50K.txt,0.1159338951,10,0.5437679291
cmine,0.0625,0.3,0.2,./../dataset/T10I4D100K/synthetic_55K.txt,././outputs/T10I4D100K_0.0625_0.3_0.2_synthetic_new_55K.txt,0.1288459301,10,0.6049878597
cmine,0.0625,0.3,0.2,./../dataset/T10I4D100K/synthetic_60K.txt,././outputs/T10I4D100K_0.0625_0.3_0.2_synthetic_new_60K.txt,0.1388528347,10,0.6524219513
cmine,0.0625,0.3,0.2,./../dataset/T10I4D100K/synthetic_65K.txt,././outputs/T10I4D100K_0.0625_0.3_0.2_synthetic_new_65K.txt,0.1515319347,4,0.4241199493
cmine,0.0625,0.3,0.2,./../dataset/T10I4D100K/synthetic_70K.txt,././outputs/T10I4D100K_0.0625_0.3_0.2_synthetic_new_70K.txt,0.1618049145,10,0.7611489296
cmine,0.0625,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0625_0.3_0.2_synthetic_new_75K.txt,0.1800630093,10,0.8344261646
cmine,0.0625,0.3,0.2,./../dataset/T10I4D100K/synthetic_80K.txt,././outputs/T10I4D100K_0.0625_0.3_0.2_synthetic_new_80K.txt,0.1852600574,4,0.5215740204
cmine,0.0625,0.3,0.2,./../dataset/T10I4D100K/synthetic_85K.txt,././outputs/T10I4D100K_0.0625_0.3_0.2_synthetic_new_85K.txt,0.2010381222,4,0.5638301373
cmine,0.0625,0.3,0.2,./../dataset/T10I4D100K/synthetic_90K.txt,././outputs/T10I4D100K_0.0625_0.3_0.2_synthetic_new_90K.txt,0.2072930336,4,0.5850679874
cmine,0.0625,0.3,0.2,./../dataset/T10I4D100K/synthetic_95K.txt,././outputs/T10I4D100K_0.0625_0.3_0.2_synthetic_new_95K.txt,0.2199430466,4,0.6195759773
cmine,0.0625,0.3,0.2,./../dataset/T10I4D100K/synthetic_100K.txt,././outputs/T10I4D100K_0.0625_0.3_0.2_synthetic_new_100K.txt,0.2324559689,10,1.0928869247
cmine,0.065,0.3,0.05,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.065_0.3_0.05_synthetic_75K.txt,0.1745300293,3,0.3655021191
cmine,0.065,0.3,0.1,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.065_0.3_0.1_synthetic_75K.txt,0.1758718491,3,0.4430398941
cmine,0.065,0.3,0.15,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.065_0.3_0.15_synthetic_75K.txt,0.1731138229,3,0.4351990223
cmine,0.065,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.065_0.3_0.2_synthetic_75K.txt,0.1744260788,4,0.489757061
cmine,0.065,0.3,0.25,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.065_0.3_0.25_synthetic_75K.txt,0.172492981,4,0.5594320297
cmine,0.065,0.3,0.3,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.065_0.3_0.3_synthetic_75K.txt,0.173593998,4,0.5601389408
cmine,0.065,0.3,0.2,./../dataset/T10I4D100K/synthetic_50K.txt,././outputs/T10I4D100K_0.065_0.3_0.2_synthetic_new_50K.txt,0.1172940731,4,0.3277480602
cmine,0.065,0.3,0.2,./../dataset/T10I4D100K/synthetic_55K.txt,././outputs/T10I4D100K_0.065_0.3_0.2_synthetic_new_55K.txt,0.1283559799,4,0.3599901199
cmine,0.065,0.3,0.2,./../dataset/T10I4D100K/synthetic_60K.txt,././outputs/T10I4D100K_0.065_0.3_0.2_synthetic_new_60K.txt,0.1423640251,4,0.3989520073
cmine,0.065,0.3,0.2,./../dataset/T10I4D100K/synthetic_65K.txt,././outputs/T10I4D100K_0.065_0.3_0.2_synthetic_new_65K.txt,0.1547470093,4,0.4293329716
