type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.05,0.3,0.2,./../dataset/synthetic/synthetic_80K.txt,././outputs/synthetic/synthetic_0.05_0.3_0.2_synthetic_80K.txt,0.189292907715,757,42.3671998978
cmine,0.05,0.3,0.2,./../dataset/synthetic/synthetic_85K.txt,././outputs/synthetic/synthetic_0.05_0.3_0.2_synthetic_85K.txt,0.212309837341,766,48.3977339268
cmine,0.05,0.3,0.2,./../dataset/synthetic/synthetic_90K.txt,././outputs/synthetic/synthetic_0.05_0.3_0.2_synthetic_90K.txt,0.222804069519,773,50.9559881687
cmine,0.05,0.3,0.2,./../dataset/synthetic/synthetic_95K.txt,././outputs/synthetic/synthetic_0.05_0.3_0.2_synthetic_95K.txt,0.223263025284,771,51.2878820896
cmine,0.05,0.3,0.2,./../dataset/synthetic/synthetic_100K.txt,././outputs/synthetic/synthetic_0.05_0.3_0.2_synthetic_100K.txt,0.235198974609,492,34.3980560303

cmine,0.0525,0.3,0.05,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.05_synthetic_75K.txt,0.177997112274,29,1.35495710373
cmine,0.0525,0.3,0.1,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.1_synthetic_75K.txt,0.176985025406,78,3.61289095879
cmine,0.0525,0.3,0.15,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.15_synthetic_75K.txt,0.176522016525,119,5.80890512466
cmine,0.0525,0.3,0.2,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.2_synthetic_75K.txt,0.176465988159,169,8.62998199463
cmine,0.0525,0.3,0.25,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.25_synthetic_75K.txt,0.192442893982,196,10.8675880432
cmine,0.0525,0.3,0.3,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.3_synthetic_75K.txt,0.188925981522,241,13.085613966
cmine,0.0525,0.3,0.2,./../dataset/synthetic/synthetic_55K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.2_synthetic_55K.txt,0.139055013657,172,6.81005716324
cmine,0.0525,0.3,0.2,./../dataset/synthetic/synthetic_60K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.2_synthetic_60K.txt,0.142595052719,174,7.04470396042
cmine,0.0525,0.3,0.2,./../dataset/synthetic/synthetic_65K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.2_synthetic_65K.txt,0.162459135056,172,8.22099018097
cmine,0.0525,0.3,0.2,./../dataset/synthetic/synthetic_70K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.2_synthetic_70K.txt,0.167037963867,172,8.09395003319
cmine,0.0525,0.3,0.2,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.2_synthetic_75K.txt,0.179749965668,169,8.51760601997
cmine,0.0525,0.3,0.2,./../dataset/synthetic/synthetic_80K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.2_synthetic_80K.txt,0.194643974304,169,9.70395088196
cmine,0.0525,0.3,0.2,./../dataset/synthetic/synthetic_85K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.2_synthetic_85K.txt,0.202959060669,169,9.81746006012
cmine,0.0525,0.3,0.2,./../dataset/synthetic/synthetic_90K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.2_synthetic_90K.txt,0.223533153534,172,10.9125339985
cmine,0.0525,0.3,0.2,./../dataset/synthetic/synthetic_95K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.2_synthetic_95K.txt,0.226840019226,169,10.806604147
cmine,0.0525,0.3,0.2,./../dataset/synthetic/synthetic_100K.txt,././outputs/synthetic/synthetic_0.0525_0.3_0.2_synthetic_100K.txt,0.248110055923,169,12.1644699574

cmine,0.055,0.3,0.05,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.05_synthetic_75K.txt,0.176125049591,16,0.927690029144
cmine,0.055,0.3,0.1,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.1_synthetic_75K.txt,0.187233924866,34,1.93324303627
cmine,0.055,0.3,0.15,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.15_synthetic_75K.txt,0.176275968552,41,2.28281092644
cmine,0.055,0.3,0.2,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.2_synthetic_75K.txt,0.17750120163,50,2.72235202789
cmine,0.055,0.3,0.25,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.25_synthetic_75K.txt,0.19261598587,50,3.08339500427
cmine,0.055,0.3,0.3,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.3_synthetic_75K.txt,0.176129102707,57,3.27700901031
cmine,0.055,0.3,0.2,./../dataset/synthetic/synthetic_55K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.2_synthetic_55K.txt,0.138645172119,50,2.15370202065
cmine,0.055,0.3,0.2,./../dataset/synthetic/synthetic_60K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.2_synthetic_60K.txt,0.142673969269,50,2.18370485306
cmine,0.055,0.3,0.2,./../dataset/synthetic/synthetic_65K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.2_synthetic_65K.txt,0.165215969086,50,2.54699897766
cmine,0.055,0.3,0.2,./../dataset/synthetic/synthetic_70K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.2_synthetic_70K.txt,0.165889978409,50,2.54550385475
cmine,0.055,0.3,0.2,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.2_synthetic_75K.txt,0.176208019257,50,2.73660993576
cmine,0.055,0.3,0.2,./../dataset/synthetic/synthetic_80K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.2_synthetic_80K.txt,0.203000068665,50,3.23700404167
cmine,0.055,0.3,0.2,./../dataset/synthetic/synthetic_85K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.2_synthetic_85K.txt,0.199937820435,50,3.21439099312
cmine,0.055,0.3,0.2,./../dataset/synthetic/synthetic_90K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.2_synthetic_90K.txt,0.212192058563,50,3.39943385124
cmine,0.055,0.3,0.2,./../dataset/synthetic/synthetic_95K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.2_synthetic_95K.txt,0.244189977646,50,3.67826390266
cmine,0.055,0.3,0.2,./../dataset/synthetic/synthetic_100K.txt,././outputs/synthetic/synthetic_0.055_0.3_0.2_synthetic_100K.txt,0.235312223434,50,3.63387322426

cmine,0.0575,0.3,0.05,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.05_synthetic_75K.txt,0.177292108536,16,0.897488117218
cmine,0.0575,0.3,0.1,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.1_synthetic_75K.txt,0.177392959595,34,1.8228700161
cmine,0.0575,0.3,0.15,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.15_synthetic_75K.txt,0.176435947418,41,2.27579092979
cmine,0.0575,0.3,0.2,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.2_synthetic_75K.txt,0.188851118088,50,2.90986013412
cmine,0.0575,0.3,0.25,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.25_synthetic_75K.txt,0.17667388916,50,2.82203483582
cmine,0.0575,0.3,0.3,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.3_synthetic_75K.txt,0.188099145889,57,3.53252196312
cmine,0.0575,0.3,0.2,./../dataset/synthetic/synthetic_55K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.2_synthetic_55K.txt,0.131047964096,50,2.00941801071
cmine,0.0575,0.3,0.2,./../dataset/synthetic/synthetic_60K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.2_synthetic_60K.txt,0.157905101776,50,2.32477903366
cmine,0.0575,0.3,0.2,./../dataset/synthetic/synthetic_65K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.2_synthetic_65K.txt,0.154045820236,50,2.36878180504
cmine,0.0575,0.3,0.2,./../dataset/synthetic/synthetic_70K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.2_synthetic_70K.txt,0.176896095276,50,2.7142059803
cmine,0.0575,0.3,0.2,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.2_synthetic_75K.txt,0.176388025284,50,2.72178792953
cmine,0.0575,0.3,0.2,./../dataset/synthetic/synthetic_80K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.2_synthetic_80K.txt,0.18873500824,50,2.9318549633
cmine,0.0575,0.3,0.2,./../dataset/synthetic/synthetic_85K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.2_synthetic_85K.txt,0.214951038361,50,3.27276301384
cmine,0.0575,0.3,0.2,./../dataset/synthetic/synthetic_90K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.2_synthetic_90K.txt,0.212309122086,50,3.265376091
cmine,0.0575,0.3,0.2,./../dataset/synthetic/synthetic_95K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.2_synthetic_95K.txt,0.23702788353,50,3.65856194496
cmine,0.0575,0.3,0.2,./../dataset/synthetic/synthetic_100K.txt,././outputs/synthetic/synthetic_0.0575_0.3_0.2_synthetic_100K.txt,0.235236883163,50,3.7328119278

cmine,0.06,0.3,0.05,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.05_synthetic_75K.txt,0.1863758564,6,0.568009853363
cmine,0.06,0.3,0.1,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.1_synthetic_75K.txt,0.178330898285,8,0.705972909927
cmine,0.06,0.3,0.15,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.15_synthetic_75K.txt,0.194813013077,8,0.76500415802
cmine,0.06,0.3,0.2,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.2_synthetic_75K.txt,0.176733970642,10,0.794173002243
cmine,0.06,0.3,0.25,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.25_synthetic_75K.txt,0.177274942398,10,0.799520969391
cmine,0.06,0.3,0.3,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.3_synthetic_75K.txt,0.179452896118,11,0.93418598175
cmine,0.06,0.3,0.2,./../dataset/synthetic/synthetic_55K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.2_synthetic_55K.txt,0.13885807991,10,0.632436037064
cmine,0.06,0.3,0.2,./../dataset/synthetic/synthetic_60K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.2_synthetic_60K.txt,0.142463207245,10,0.638229131699
cmine,0.06,0.3,0.2,./../dataset/synthetic/synthetic_65K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.2_synthetic_65K.txt,0.160115003586,10,0.728642940521
cmine,0.06,0.3,0.2,./../dataset/synthetic/synthetic_70K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.2_synthetic_70K.txt,0.165699005127,10,0.751054048538
cmine,0.06,0.3,0.2,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.2_synthetic_75K.txt,0.205214977264,10,0.901781082153
cmine,0.06,0.3,0.2,./../dataset/synthetic/synthetic_80K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.2_synthetic_80K.txt,0.221910953522,10,0.933827877045
cmine,0.06,0.3,0.2,./../dataset/synthetic/synthetic_85K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.2_synthetic_85K.txt,0.199500083923,10,0.898632049561
cmine,0.06,0.3,0.2,./../dataset/synthetic/synthetic_90K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.2_synthetic_90K.txt,0.213927030563,10,0.954543113708
cmine,0.06,0.3,0.2,./../dataset/synthetic/synthetic_95K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.2_synthetic_95K.txt,0.222531080246,10,1.01179599762
cmine,0.06,0.3,0.2,./../dataset/synthetic/synthetic_100K.txt,././outputs/synthetic/synthetic_0.06_0.3_0.2_synthetic_100K.txt,0.233777999878,10,1.06569004059

cmine,0.0625,0.3,0.05,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.05_synthetic_75K.txt,0.176325082779,3,0.36021900177
cmine,0.0625,0.3,0.1,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.1_synthetic_75K.txt,0.176333904266,3,0.433367967606
cmine,0.0625,0.3,0.15,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.15_synthetic_75K.txt,0.186587095261,3,0.455515146255
cmine,0.0625,0.3,0.2,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.2_synthetic_75K.txt,0.177133083344,4,0.483769178391
cmine,0.0625,0.3,0.25,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.25_synthetic_75K.txt,0.190515041351,4,0.520128011703
cmine,0.0625,0.3,0.3,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.3_synthetic_75K.txt,0.176290035248,4,0.552711009979
cmine,0.0625,0.3,0.2,./../dataset/synthetic/synthetic_55K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.2_synthetic_55K.txt,0.130587816238,10,0.583469867706
cmine,0.0625,0.3,0.2,./../dataset/synthetic/synthetic_60K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.2_synthetic_60K.txt,0.141274929047,10,0.636084079742
cmine,0.0625,0.3,0.2,./../dataset/synthetic/synthetic_65K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.2_synthetic_65K.txt,0.15379691124,4,0.418972015381
cmine,0.0625,0.3,0.2,./../dataset/synthetic/synthetic_70K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.2_synthetic_70K.txt,0.164943933487,4,0.453236818314
cmine,0.0625,0.3,0.2,./../dataset/synthetic/synthetic_75K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.2_synthetic_75K.txt,0.177891969681,4,0.482906103134
cmine,0.0625,0.3,0.2,./../dataset/synthetic/synthetic_80K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.2_synthetic_80K.txt,0.189081907272,10,0.855167865753
cmine,0.0625,0.3,0.2,./../dataset/synthetic/synthetic_85K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.2_synthetic_85K.txt,0.200619935989,10,0.899787902832
cmine,0.0625,0.3,0.2,./../dataset/synthetic/synthetic_90K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.2_synthetic_90K.txt,0.224419116974,10,1.00739502907
cmine,0.0625,0.3,0.2,./../dataset/synthetic/synthetic_95K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.2_synthetic_95K.txt,0.223375082016,10,1.01210808754
cmine,0.0625,0.3,0.2,./../dataset/synthetic/synthetic_100K.txt,././outputs/synthetic/synthetic_0.0625_0.3_0.2_synthetic_100K.txt,0.234529972076,10,1.08374404907

