type_of_algo,minRF,minCS,maxOR,increment,inpfile,outfile,candidate_old,candidate_new,process_done
cmine_increment,0.05,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.05_0.3_0.2_synthetic.txt,855,1761,17.459430933
cmine_increment,0.05,0.3,0.25,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.05_0.3_0.25_synthetic.txt,1411,2328,30.2578780651
cmine_increment,0.05,0.3,0.3,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.05_0.3_0.3_synthetic.txt,2138,3033,40.1593718529
cmine_increment,0.05,0.3,0.2,5,../dataset/synthetic/synthetic_increment_5K.txt,./outputs/kosarak/kosarak_5_0.05_0.3_0.2_test_out.txt,39,925,3.09856104851
cmine_increment,0.05,0.3,0.2,10,../dataset/synthetic/synthetic_increment_10K.txt,./outputs/kosarak/kosarak_10_0.05_0.3_0.2_test_out.txt,42,945,3.70191907883
cmine_increment,0.05,0.3,0.2,15,../dataset/synthetic/synthetic_increment_15K.txt,./outputs/kosarak/kosarak_15_0.05_0.3_0.2_test_out.txt,42,944,4.71693301201
cmine_increment,0.05,0.3,0.2,20,../dataset/synthetic/synthetic_increment_20K.txt,./outputs/kosarak/kosarak_20_0.05_0.3_0.2_test_out.txt,820,1724,16.4310648441
cmine_increment,0.05,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.05_0.3_0.2_test_out.txt,855,1761,17.458673954
cmine_increment,0.05,0.3,0.2,30,../dataset/synthetic/synthetic_increment_30K.txt,./outputs/kosarak/kosarak_30_0.05_0.3_0.2_test_out.txt,425,1330,12.9659409523
cmine_increment,0.05,0.3,0.2,35,../dataset/synthetic/synthetic_increment_35K.txt,./outputs/kosarak/kosarak_35_0.05_0.3_0.2_test_out.txt,462,1361,13.5435490608
cmine_increment,0.05,0.3,0.2,40,../dataset/synthetic/synthetic_increment_40K.txt,./outputs/kosarak/kosarak_40_0.05_0.3_0.2_test_out.txt,450,1359,14.0452859402
cmine_increment,0.05,0.3,0.2,45,../dataset/synthetic/synthetic_increment_45K.txt,./outputs/kosarak/kosarak_45_0.05_0.3_0.2_test_out.txt,466,1367,14.9351620674
cmine_increment,0.05,0.3,0.2,50,../dataset/synthetic/synthetic_increment_50K.txt,./outputs/kosarak/kosarak_50_0.05_0.3_0.2_test_out.txt,276,1161,12.5635728836

cmine_increment,0.0525,0.3,0.05,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.05_synthetic.txt,3,885,3.13881492615
cmine_increment,0.0525,0.3,0.1,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.1_synthetic.txt,10,907,3.642152071
cmine_increment,0.0525,0.3,0.15,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.15_synthetic.txt,14,907,3.5857129097
cmine_increment,0.0525,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.2_synthetic.txt,15,905,3.83173203468
cmine_increment,0.0525,0.3,0.25,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.25_synthetic.txt,17,893,4.41903400421
cmine_increment,0.0525,0.3,0.3,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.3_synthetic.txt,17,888,4.59182095528
cmine_increment,0.0525,0.3,0.2,5,../dataset/synthetic/synthetic_increment_5K.txt,./outputs/kosarak/kosarak_5_0.0525_0.3_0.2_test_out.txt,36,909,2.74661397934
cmine_increment,0.0525,0.3,0.2,10,../dataset/synthetic/synthetic_increment_10K.txt,./outputs/kosarak/kosarak_10_0.0525_0.3_0.2_test_out.txt,33,921,3.31248998642
cmine_increment,0.0525,0.3,0.2,15,../dataset/synthetic/synthetic_increment_15K.txt,./outputs/kosarak/kosarak_15_0.0525_0.3_0.2_test_out.txt,33,920,3.28516411781
cmine_increment,0.0525,0.3,0.2,20,../dataset/synthetic/synthetic_increment_20K.txt,./outputs/kosarak/kosarak_20_0.0525_0.3_0.2_test_out.txt,33,921,3.91893005371
cmine_increment,0.0525,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.2_test_out.txt,15,905,4.20068001747
cmine_increment,0.0525,0.3,0.2,30,../dataset/synthetic/synthetic_increment_30K.txt,./outputs/kosarak/kosarak_30_0.0525_0.3_0.2_test_out.txt,15,905,4.16190695763
cmine_increment,0.0525,0.3,0.2,35,../dataset/synthetic/synthetic_increment_35K.txt,./outputs/kosarak/kosarak_35_0.0525_0.3_0.2_test_out.txt,43,928,5.24215984344
cmine_increment,0.0525,0.3,0.2,40,../dataset/synthetic/synthetic_increment_40K.txt,./outputs/kosarak/kosarak_40_0.0525_0.3_0.2_test_out.txt,29,922,4.94164609909
cmine_increment,0.0525,0.3,0.2,45,../dataset/synthetic/synthetic_increment_45K.txt,./outputs/kosarak/kosarak_45_0.0525_0.3_0.2_test_out.txt,44,929,5.58096218109
cmine_increment,0.0525,0.3,0.2,50,../dataset/synthetic/synthetic_increment_50K.txt,./outputs/kosarak/kosarak_50_0.0525_0.3_0.2_test_out.txt,43,929,5.63279604912

cmine_increment,0.055,0.3,0.05,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.055_0.3_0.05_synthetic.txt,2,877,3.0772998333
cmine_increment,0.055,0.3,0.1,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.055_0.3_0.1_synthetic.txt,8,882,2.91782402992
cmine_increment,0.055,0.3,0.15,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.055_0.3_0.15_synthetic.txt,12,878,3.05345797539
cmine_increment,0.055,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.055_0.3_0.2_synthetic.txt,14,878,3.42213797569
cmine_increment,0.055,0.3,0.25,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.055_0.3_0.25_synthetic.txt,14,878,3.37103509903
cmine_increment,0.055,0.3,0.3,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.055_0.3_0.3_synthetic.txt,16,879,3.14129900932
cmine_increment,0.055,0.3,0.2,5,../dataset/synthetic/synthetic_increment_5K.txt,./outputs/kosarak/kosarak_5_0.055_0.3_0.2_test_out.txt,5,856,2.43134093285
cmine_increment,0.055,0.3,0.2,10,../dataset/synthetic/synthetic_increment_10K.txt,./outputs/kosarak/kosarak_10_0.055_0.3_0.2_test_out.txt,1,866,2.46772289276
cmine_increment,0.055,0.3,0.2,15,../dataset/synthetic/synthetic_increment_15K.txt,./outputs/kosarak/kosarak_15_0.055_0.3_0.2_test_out.txt,1,867,2.5548210144
cmine_increment,0.055,0.3,0.2,20,../dataset/synthetic/synthetic_increment_20K.txt,./outputs/kosarak/kosarak_20_0.055_0.3_0.2_test_out.txt,1,868,2.73903393745
cmine_increment,0.055,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.055_0.3_0.2_test_out.txt,14,878,3.23748803139
cmine_increment,0.055,0.3,0.2,30,../dataset/synthetic/synthetic_increment_30K.txt,./outputs/kosarak/kosarak_30_0.055_0.3_0.2_test_out.txt,14,878,3.31506609917
cmine_increment,0.055,0.3,0.2,35,../dataset/synthetic/synthetic_increment_35K.txt,./outputs/kosarak/kosarak_35_0.055_0.3_0.2_test_out.txt,14,878,3.4972949028
cmine_increment,0.055,0.3,0.2,40,../dataset/synthetic/synthetic_increment_40K.txt,./outputs/kosarak/kosarak_40_0.055_0.3_0.2_test_out.txt,1,869,3.90330982208
cmine_increment,0.055,0.3,0.2,45,../dataset/synthetic/synthetic_increment_45K.txt,./outputs/kosarak/kosarak_45_0.055_0.3_0.2_test_out.txt,14,879,3.98355388641
cmine_increment,0.055,0.3,0.2,50,../dataset/synthetic/synthetic_increment_50K.txt,./outputs/kosarak/kosarak_50_0.055_0.3_0.2_test_out.txt,14,879,4.50931096077

cmine_increment,0.0575,0.3,0.05,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0575_0.3_0.05_synthetic.txt,2,877,2.8581969738
cmine_increment,0.0575,0.3,0.1,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0575_0.3_0.1_synthetic.txt,8,882,3.25037097931
cmine_increment,0.0575,0.3,0.15,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0575_0.3_0.15_synthetic.txt,12,878,3.04728198051
cmine_increment,0.0575,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0575_0.3_0.2_synthetic.txt,14,878,3.34356999397
cmine_increment,0.0575,0.3,0.25,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0575_0.3_0.25_synthetic.txt,14,878,3.08175802231
cmine_increment,0.0575,0.3,0.3,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0575_0.3_0.3_synthetic.txt,16,879,3.14054012299
cmine_increment,0.0575,0.3,0.2,5,../dataset/synthetic/synthetic_increment_5K.txt,./outputs/kosarak/kosarak_5_0.0575_0.3_0.2_test_out.txt,3,856,2.30822300911
cmine_increment,0.0575,0.3,0.2,10,../dataset/synthetic/synthetic_increment_10K.txt,./outputs/kosarak/kosarak_10_0.0575_0.3_0.2_test_out.txt,1,866,2.30856800079
cmine_increment,0.0575,0.3,0.2,15,../dataset/synthetic/synthetic_increment_15K.txt,./outputs/kosarak/kosarak_15_0.0575_0.3_0.2_test_out.txt,1,867,2.67156291008
cmine_increment,0.0575,0.3,0.2,20,../dataset/synthetic/synthetic_increment_20K.txt,./outputs/kosarak/kosarak_20_0.0575_0.3_0.2_test_out.txt,1,868,2.86312794685
cmine_increment,0.0575,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0575_0.3_0.2_test_out.txt,14,878,3.35787606239
cmine_increment,0.0575,0.3,0.2,30,../dataset/synthetic/synthetic_increment_30K.txt,./outputs/kosarak/kosarak_30_0.0575_0.3_0.2_test_out.txt,14,878,3.55784797668
cmine_increment,0.0575,0.3,0.2,35,../dataset/synthetic/synthetic_increment_35K.txt,./outputs/kosarak/kosarak_35_0.0575_0.3_0.2_test_out.txt,14,878,3.49683189392
cmine_increment,0.0575,0.3,0.2,40,../dataset/synthetic/synthetic_increment_40K.txt,./outputs/kosarak/kosarak_40_0.0575_0.3_0.2_test_out.txt,1,869,3.96290588379
cmine_increment,0.0575,0.3,0.2,45,../dataset/synthetic/synthetic_increment_45K.txt,./outputs/kosarak/kosarak_45_0.0575_0.3_0.2_test_out.txt,14,879,3.88857889175
cmine_increment,0.0575,0.3,0.2,50,../dataset/synthetic/synthetic_increment_50K.txt,./outputs/kosarak/kosarak_50_0.0575_0.3_0.2_test_out.txt,14,879,4.46655297279

cmine_increment,0.06,0.3,0.05,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.06_0.3_0.05_synthetic.txt,1,870,2.61085486412
cmine_increment,0.06,0.3,0.1,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.06_0.3_0.1_synthetic.txt,1,867,2.89326715469
cmine_increment,0.06,0.3,0.15,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.06_0.3_0.15_synthetic.txt,1,866,2.98104786873
cmine_increment,0.06,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.06_0.3_0.2_synthetic.txt,1,866,2.65743899345
cmine_increment,0.06,0.3,0.25,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.06_0.3_0.25_synthetic.txt,1,866,2.87408185005
cmine_increment,0.06,0.3,0.3,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.06_0.3_0.3_synthetic.txt,1,865,2.87189602852
cmine_increment,0.06,0.3,0.2,5,../dataset/synthetic/synthetic_increment_5K.txt,./outputs/kosarak/kosarak_5_0.06_0.3_0.2_test_out.txt,1,853,1.94377613068
cmine_increment,0.06,0.3,0.2,10,../dataset/synthetic/synthetic_increment_10K.txt,./outputs/kosarak/kosarak_10_0.06_0.3_0.2_test_out.txt,0,863,2.10002994537
cmine_increment,0.06,0.3,0.2,15,../dataset/synthetic/synthetic_increment_15K.txt,./outputs/kosarak/kosarak_15_0.06_0.3_0.2_test_out.txt,0,864,2.36390209198
cmine_increment,0.06,0.3,0.2,20,../dataset/synthetic/synthetic_increment_20K.txt,./outputs/kosarak/kosarak_20_0.06_0.3_0.2_test_out.txt,0,865,2.41102218628
cmine_increment,0.06,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.06_0.3_0.2_test_out.txt,1,866,2.85826301575
cmine_increment,0.06,0.3,0.2,30,../dataset/synthetic/synthetic_increment_30K.txt,./outputs/kosarak/kosarak_30_0.06_0.3_0.2_test_out.txt,1,866,2.83725714684
cmine_increment,0.06,0.3,0.2,35,../dataset/synthetic/synthetic_increment_35K.txt,./outputs/kosarak/kosarak_35_0.06_0.3_0.2_test_out.txt,1,866,3.21940279007
cmine_increment,0.06,0.3,0.2,40,../dataset/synthetic/synthetic_increment_40K.txt,./outputs/kosarak/kosarak_40_0.06_0.3_0.2_test_out.txt,0,866,3.11402487755
cmine_increment,0.06,0.3,0.2,45,../dataset/synthetic/synthetic_increment_45K.txt,./outputs/kosarak/kosarak_45_0.06_0.3_0.2_test_out.txt,0,867,3.48047614098
cmine_increment,0.06,0.3,0.2,50,../dataset/synthetic/synthetic_increment_50K.txt,./outputs/kosarak/kosarak_50_0.06_0.3_0.2_test_out.txt,0,867,3.44929385185

cmine_increment,0.0625,0.3,0.05,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0625_0.3_0.05_synthetic.txt,1,869,2.72838377953
cmine_increment,0.0625,0.3,0.1,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0625_0.3_0.1_synthetic.txt,1,867,2.53215312958
cmine_increment,0.0625,0.3,0.15,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0625_0.3_0.15_synthetic.txt,1,867,2.63785290718
cmine_increment,0.0625,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0625_0.3_0.2_synthetic.txt,1,867,2.67699480057
cmine_increment,0.0625,0.3,0.25,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0625_0.3_0.25_synthetic.txt,1,867,2.52875089645
cmine_increment,0.0625,0.3,0.3,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0625_0.3_0.3_synthetic.txt,1,866,2.88174009323
cmine_increment,0.0625,0.3,0.2,5,../dataset/synthetic/synthetic_increment_5K.txt,./outputs/kosarak/kosarak_5_0.0625_0.3_0.2_test_out.txt,7,860,1.94974088669
cmine_increment,0.0625,0.3,0.2,10,../dataset/synthetic/synthetic_increment_10K.txt,./outputs/kosarak/kosarak_10_0.0625_0.3_0.2_test_out.txt,7,870,2.29702806473
cmine_increment,0.0625,0.3,0.2,15,../dataset/synthetic/synthetic_increment_15K.txt,./outputs/kosarak/kosarak_15_0.0625_0.3_0.2_test_out.txt,0,865,2.10671591759
cmine_increment,0.0625,0.3,0.2,20,../dataset/synthetic/synthetic_increment_20K.txt,./outputs/kosarak/kosarak_20_0.0625_0.3_0.2_test_out.txt,1,866,2.52224683762
cmine_increment,0.0625,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0625_0.3_0.2_test_out.txt,1,867,2.75199007988
cmine_increment,0.0625,0.3,0.2,30,../dataset/synthetic/synthetic_increment_30K.txt,./outputs/kosarak/kosarak_30_0.0625_0.3_0.2_test_out.txt,7,873,3.05350780487
cmine_increment,0.0625,0.3,0.2,35,../dataset/synthetic/synthetic_increment_35K.txt,./outputs/kosarak/kosarak_35_0.0625_0.3_0.2_test_out.txt,7,873,2.968968153
cmine_increment,0.0625,0.3,0.2,40,../dataset/synthetic/synthetic_increment_40K.txt,./outputs/kosarak/kosarak_40_0.0625_0.3_0.2_test_out.txt,7,873,3.34108686447
cmine_increment,0.0625,0.3,0.2,45,../dataset/synthetic/synthetic_increment_45K.txt,./outputs/kosarak/kosarak_45_0.0625_0.3_0.2_test_out.txt,7,874,3.38800787926
cmine_increment,0.0625,0.3,0.2,50,../dataset/synthetic/synthetic_increment_50K.txt,./outputs/kosarak/kosarak_50_0.0625_0.3_0.2_test_out.txt,7,874,3.57205104828

cmine_increment,0.065,0.3,0.05,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.065_0.3_0.05_synthetic.txt,0,869,2.65335822105
cmine_increment,0.065,0.3,0.1,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.065_0.3_0.1_synthetic.txt,0,867,2.70357394218
cmine_increment,0.065,0.3,0.15,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.065_0.3_0.15_synthetic.txt,0,867,2.44900012016
cmine_increment,0.065,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.065_0.3_0.2_synthetic.txt,0,867,2.43644309044
